artist,song,fear,anger,anticip,trust,surprise,sadness,disgust,joy
Maroon 5,Goodnight Goodnight,0.15584415584415584,0.07792207792207792,0.11688311688311688,0.14285714285714285,0.14285714285714285,0.12987012987012986,0.09090909090909091,0.14285714285714285
Maroon 5,Not Falling Apart,0.14893617021276595,0.02127659574468085,0.14893617021276595,0.14893617021276595,0.10638297872340426,0.2553191489361702,0.06382978723404255,0.10638297872340426
Maroon 5,Kiwi,0.09259259259259259,0.018518518518518517,0.3148148148148148,0.25925925925925924,0.09259259259259259,0.05555555555555555,0,0.16666666666666666
Maroon 5,Better That We Break,0.13636363636363635,0.10606060606060606,0.12121212121212122,0.18181818181818182,0.19696969696969696,0.12121212121212122,0.015151515151515152,0.12121212121212122
Maroon 5,Back At Your Door,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.08771929824561403,0.07017543859649122,0.22807017543859648,0.07017543859649122,0.07017543859649122
Maroon 5,"Miss You, Love You(Bonus Track)",0.10377358490566038,0.03773584905660377,0.16037735849056603,0.12264150943396226,0.11320754716981132,0.19811320754716982,0.09433962264150944,0.16981132075471697
Maroon 5,Losing My Mind(Bonus Track),0.0759493670886076,0.08860759493670886,0.189873417721519,0.1518987341772152,0.12658227848101267,0.12658227848101267,0.10126582278481013,0.13924050632911392
Maroon 5,Until You're Over Me(Bonus Track),0.1125,0.1625,0.075,0.2,0.0375,0.225,0.05,0.1375
Maroon 5,Infatuation(Bonus Track),0.1875,0.09375,0.109375,0.03125,0.109375,0.34375,0.078125,0.046875
Maroon 5,Figure It Out(Bonus Track),0.0196078431372549,0.0196078431372549,0.3333333333333333,0.23529411764705882,0.0784313725490196,0.0392156862745098,0.0196078431372549,0.2549019607843137
Maroon 5,Misery,0.19047619047619047,0.19047619047619047,0.0761904761904762,0.09523809523809523,0.02857142857142857,0.2,0.1619047619047619,0.05714285714285714
Maroon 5,Give A Little More,0.1111111111111111,0.08888888888888889,0.15555555555555556,0,0,0.4,0.044444444444444446,0.2
Maroon 5,Stutter,0.08771929824561403,0.05263157894736842,0.15789473684210525,0.19298245614035087,0.10526315789473684,0.17543859649122806,0.03508771929824561,0.19298245614035087
Maroon 5,Don't Know Nothing,0.1,0.06666666666666667,0.03333333333333333,0.4666666666666667,0.03333333333333333,0.2,0.06666666666666667,0.03333333333333333
Maroon 5,Never Gonna Leave This Bed,0.03125,0.0625,0.125,0.21875,0.21875,0.28125,0,0.0625
Maroon 5,I Can't Lie,0.11,0.15,0.1,0.12,0.08,0.16,0.16,0.12
Maroon 5,Hands All Over,0.07547169811320754,0.09433962264150944,0.18867924528301888,0.22641509433962265,0.05660377358490566,0.09433962264150944,0.05660377358490566,0.20754716981132076
Maroon 5,How,0.14814814814814814,0.16049382716049382,0.04938271604938271,0.13580246913580246,0.024691358024691357,0.19753086419753085,0.18518518518518517,0.09876543209876543
Maroon 5,Get Back In My Life,0.10638297872340426,0.06382978723404255,0.2978723404255319,0.1702127659574468,0.10638297872340426,0.19148936170212766,0.0425531914893617,0.02127659574468085
Maroon 5,Just A Feeling,0.07894736842105263,0.10526315789473684,0.05263157894736842,0.23684210526315788,0.07894736842105263,0.2631578947368421,0.07894736842105263,0.10526315789473684
